Date,T
2016-07-27,6.974
2016-07-28,5.452
2016-07-29,4.43
2016-07-30,6.557
2016-07-31,8.417
2016-08-01,8.853
2016-08-02,11.721
2016-08-03,12.448
2016-08-04,13.245
2016-08-05,9.966
2016-08-06,5.794
2016-08-07,4.635
2016-08-08,5.074
2016-08-09,5.089
2016-08-10,9.601
2016-08-11,8.316
2016-08-12,6.742
2016-08-13,7.78
2016-08-14,9.028
2016-08-15,8.625
2016-08-16,10.6
2016-08-17,11.388
2016-08-18,10.682
2016-08-19,12.485
2016-08-20,12.66
2016-08-21,12.132
2016-08-22,12.496
2016-08-23,10.238
2016-08-24,8.01
2016-08-25,6.785
2016-08-26,7.453
2016-08-27,8.497
2016-08-28,7.39
2016-08-29,6.252
2016-08-30,4.834
2016-08-31,4.156
2016-09-01,4.436
2016-09-02,1.2
2016-09-03,1.451
2016-09-04,3.165
2016-09-05,10.279
2016-09-06,2.192
2016-09-07,1.127
2016-09-08,4.226
2016-09-09,2.341
2016-09-10,4.257
2016-09-11,7.328
2016-09-12,2.05
2016-09-13,0.056
2016-09-14,3.486
2016-09-15,2.884
2016-09-16,1.043
2016-09-17,-2.007
2016-09-18,-1.672
2016-09-19,-0.001
2016-09-20,4.036
2016-09-21,7.134
2016-09-22,7.793
2016-09-23,3.756
2016-09-24,2.037
2016-09-25,1.271
2016-09-26,0.903
2016-09-27,1.549
2016-09-28,3.278
2016-09-29,4.195
2016-09-30,2.545
2016-10-01,0.827
2016-10-02,-1.616
2016-10-03,-2.261
2016-10-04,-0.473
2016-10-05,-0.177
2016-10-06,-2.844
2016-10-07,-2.474
2016-10-08,-2.758
2016-10-09,-0.276
2016-10-10,-3.438
2016-10-11,-3.69
2016-10-12,-2.532
2016-10-13,-0.096
2016-10-14,-5.538
2016-10-15,-5.449
2016-10-16,-4.554
2016-10-17,-4.588
2016-10-18,-9.937
2016-10-19,-7.43
2016-10-20,-11.814
2016-10-21,-12.351
2016-10-22,-11.112
2016-10-23,-7.842
2016-10-24,-6.187
2016-10-25,-11.371
2016-10-26,-10.068
2016-10-27,-12.381
2016-10-28,-13.09
2016-10-29,-4.697
2016-10-30,-5.163
2016-10-31,-9.874
2016-11-01,-14.479
2016-11-02,-6.083
2016-11-03,-1.988
2016-11-04,-4.803
2016-11-05,-11.362
2016-11-06,-11.674
2016-11-07,-2.098
2016-11-08,-5.222
2016-11-09,-13.226
2016-11-10,-17.917
2016-11-11,-15.375
2016-11-12,-16.188
2016-11-13,-14.177
2016-11-14,-11.633
2016-11-15,-11.92
2016-11-16,-12.73
2016-11-17,-4.792
2016-11-18,-2.351
2016-11-19,-6.11
2016-11-20,-3.121
2016-11-21,-4.823
2016-11-22,-6.992
2016-11-23,-9.744
2016-11-24,-15.435
2016-11-25,-13.141
2016-11-26,-10.184
2016-11-27,-13.957
2016-11-28,-21.114
2016-11-29,-20.045
2016-11-30,-21.707
2016-12-01,-18.695
2016-12-02,-23.023
2016-12-03,-21.949
2016-12-04,-22.999
2016-12-05,-22.178
2016-12-06,-21.333
2016-12-07,-22.293
2016-12-08,-26.034
2016-12-09,-25.105
2016-12-10,-20.544
2016-12-11,-17.431
2016-12-12,-18.232
2016-12-13,-25.736
2016-12-14,-27.826
2016-12-15,-26.393
2016-12-16,-29.291
2016-12-17,-23.106
2016-12-18,-26.459
2016-12-19,-29.843
2016-12-20,-32.01
2016-12-21,-32.141
2016-12-22,-33.353
2016-12-23,-34.158
2016-12-24,-33.16
2016-12-25,-33.122
2016-12-26,-30.14
2016-12-27,-30.009
2016-12-28,-29.932
2016-12-29,-25.355
2016-12-30,-16.412
2016-12-31,-12.377
2017-01-01,-24.642
2017-01-02,-25.483
2017-01-03,-29.744
2017-01-04,-29.457
2017-01-05,-13.807
2017-01-06,-9.269
2017-01-07,-16.004
2017-01-08,-24.601
2017-01-09,-29.255
2017-01-10,-33.498
2017-01-11,-28.18
2017-01-12,-20.399
2017-01-13,-28.658
2017-01-14,-30.741
2017-01-15,-33.993
2017-01-16,-34.205
2017-01-17,-35.709
2017-01-18,-24.407
2017-01-19,-17.624
2017-01-20,-17.463
2017-01-21,-15.2
2017-01-22,-23.437
2017-01-23,-22.677
2017-01-24,-24.946
2017-01-25,-20.829
2017-01-26,-10.589
2017-01-27,-6.794
2017-01-28,-4.713
2017-01-29,-7.809
2017-01-30,-16.099
2017-01-31,-26.381
2017-02-01,-30.156
2017-02-02,-27.986
2017-02-03,-25.654
2017-02-04,-30.094
2017-02-05,-32.628
2017-02-06,-33.156
2017-02-07,-34.325
2017-02-08,-30.579
2017-02-09,-24.92
2017-02-10,-28.625
2017-02-11,-32.74
2017-02-12,-33.012
2017-02-13,-30.879
2017-02-14,-22.436
2017-02-15,-23.955
2017-02-16,-21.154
2017-02-17,-15.772
2017-02-18,-13.803
2017-02-19,-15.51
2017-02-20,-21.117
2017-02-21,-19.261
2017-02-22,-19.403
2017-02-23,-19.051
2017-02-24,-28.29
2017-02-25,-27.895
2017-02-26,-18.924
2017-02-27,-19.717
2017-02-28,-21.692
2017-03-01,-27.092
2017-03-02,-30.364
2017-03-03,-32.002
2017-03-04,-29.423
2017-03-05,-29.713
2017-03-06,-22.407
2017-03-07,-17.043
2017-03-08,-16.33
2017-03-09,-11.23
2017-03-10,-9.073
2017-03-11,-8.282
2017-03-12,-14.854
2017-03-13,-22.842
2017-03-14,-22.6
2017-03-15,-23.904
2017-03-16,-23.2
2017-03-17,-22.732
2017-03-18,-20.603
2017-03-19,-22.172
2017-03-20,-14.54
2017-03-21,-13.27
2017-03-22,-24.788
2017-03-23,-22.761
2017-03-24,-21.316
2017-03-25,-21.955
2017-03-26,-21.194
2017-03-27,-21.298
2017-03-28,-18.275
2017-03-29,-15.841
2017-03-30,-17.925
2017-03-31,-15.593
2017-04-01,-14.091
2017-04-02,-15.157
2017-04-03,-14.544
2017-04-04,-13.459
2017-04-05,-10.544
2017-04-06,-6.506
2017-04-07,-6.631
2017-04-08,-5.455
2017-04-09,-6.205
2017-04-10,-4.977
2017-04-11,-12.866
2017-04-12,-10.329
2017-04-13,-14.535
2017-04-14,-17.586
2017-04-15,-19.626
2017-04-16,-22.167
2017-04-17,-20.854
2017-04-18,-18.279
2017-04-19,-10.222
2017-04-20,-10.492
2017-04-21,-13.67
2017-04-22,-5.937
2017-04-23,-3.992
2017-04-24,-8.66
2017-04-25,-12.708
2017-04-26,-16.519
2017-04-27,-16.22
2017-04-28,-12.272
2017-04-29,-6.355
2017-04-30,-13.074
2017-05-01,-13.294
2017-05-02,-7.814
2017-05-03,-7.474
2017-05-04,-4.637
2017-05-05,-9.501
2017-05-06,-11.663
2017-05-07,-6.105
2017-05-08,1.185
2017-05-09,3.023
2017-05-10,3.507
2017-05-11,1.511
2017-05-12,0.611
2017-05-13,1.373
2017-05-14,0.449
2017-05-15,2.815
2017-05-16,1.99
2017-05-17,-1.235
2017-05-18,-1.727
2017-05-19,-2.089
2017-05-20,-4.687
2017-05-21,-0.561
2017-05-22,-1.436
2017-05-23,-4.38
2017-05-24,-4.069
2017-05-25,-5.247
2017-05-26,-6.022
2017-05-27,-2.876
2017-05-28,0.218
2017-05-29,1.475
2017-05-30,3.699
2017-05-31,4.224
2017-06-01,1.466
2017-06-02,1.02
2017-06-03,1.326
2017-06-04,3.33
2017-06-05,2.739
2017-06-06,4.709
2017-06-07,5.89
2017-06-08,4.781
2017-06-09,5.444
2017-06-10,3.512
2017-06-11,2.244
2017-06-12,0.104
2017-06-13,0.161
2017-06-14,2.441
2017-06-15,4.172
2017-06-16,6.948
2017-06-17,11.532
2017-06-18,9.63
2017-06-19,4.439
2017-06-20,1.499
2017-06-21,-0.58
2017-06-22,0.908
2017-06-23,3.422
2017-06-24,2.177
2017-06-25,1.851
2017-06-26,0.812
2017-06-27,1.421
2017-06-28,2.769
2017-06-29,4.954
2017-06-30,8.66
2017-07-01,11.338
2017-07-02,13.016
2017-07-03,10.92
2017-07-04,7.042
2017-07-05,9.763
2017-07-06,11.204
2017-07-07,10.757
2017-07-08,12.017
2017-07-09,10.493
2017-07-10,5.91
2017-07-11,6.68
2017-07-12,1.393
2017-07-13,4.09
2017-07-14,7.426
2017-07-15,5.782
2017-07-16,5.435
2017-07-17,13.643
2017-07-18,17.176
2017-07-19,9.966
2017-07-20,8.963
2017-07-21,8.67
2017-07-22,5.86
2017-07-23,5.854
2017-07-24,5.485
2017-07-25,8.515
2017-07-26,14.943
2017-07-27,13.638
2017-07-28,11.955
2017-07-29,10.455
2017-07-30,11.97
2017-07-31,12.489
2017-08-01,11.273
2017-08-02,12.23
2017-08-03,11.438
2017-08-04,10.788
2017-08-05,11.789
2017-08-06,10.174
2017-08-07,4.604
2017-08-08,7.167
2017-08-09,8.135
2017-08-10,10.06
2017-08-11,9.151
2017-08-12,10.158
2017-08-13,9.173
2017-08-14,7.652
2017-08-15,8.312
2017-08-16,10.638
2017-08-17,10.67
2017-08-18,11.484
2017-08-19,12.942
2017-08-20,6.807
2017-08-21,5.937
2017-08-22,4.754
2017-08-23,5.029
2017-08-24,3.8
2017-08-25,6.851
2017-08-26,6.361
2017-08-27,7.487
2017-08-28,11.594
2017-08-29,13.362
2017-08-30,8.61
2017-08-31,2.699
2017-09-01,3.934
2017-09-02,7.213
2017-09-03,10.328
2017-09-04,11.3
2017-09-05,6.453
2017-09-06,5.511
2017-09-07,4.867
2017-09-08,3.732
2017-09-09,3.838
2017-09-10,5.629
2017-09-11,1.356
2017-09-12,7.949
2017-09-13,8.968
2017-09-14,6.53
2017-09-15,4.617
2017-09-16,1.582
2017-09-17,1.041
2017-09-18,-0.539
2017-09-19,4.188
2017-09-20,5.501
2017-09-21,4.279
2017-09-22,3.323
2017-09-23,0.249
2017-09-24,-1.432
2017-09-25,-1.98
2017-09-26,-1.908
2017-09-27,-1.455
2017-09-28,-2.399
2017-09-29,-1.965
2017-09-30,-1.228
2017-10-01,-0.884
2017-10-02,-2.502
2017-10-03,0.181
2017-10-04,0.258
2017-10-05,-2.47
2017-10-06,-1.978
2017-10-07,-4.347
2017-10-08,-3.463
2017-10-09,-1.817
2017-10-10,-0.449
2017-10-11,-0.745
2017-10-12,-3.134
2017-10-13,-4.448
2017-10-14,0.114
2017-10-15,-3.617
2017-10-16,-5.284
2017-10-17,-4.723
2017-10-18,-10.922
2017-10-19,-11.061
2017-10-20,-2.756
2017-10-21,-7.429
2017-10-22,-9.965
2017-10-23,-5.422
2017-10-24,2.591
2017-10-25,2.314
2017-10-26,4.792
2017-10-27,-3.296
2017-10-28,-0.567
2017-10-29,-1.464
2017-10-30,-3.646
2017-10-31,-1.787
2017-11-01,-4.401
2017-11-02,-9.393
2017-11-03,-9.38
2017-11-04,-9.146
2017-11-05,-11.627
2017-11-06,-10.885
2017-11-07,-8.784
2017-11-08,-11.704
2017-11-09,-11.798
2017-11-10,-12.844
2017-11-11,-8.172
2017-11-12,-10.982
2017-11-13,-11.16
2017-11-14,-14.066
2017-11-15,-10.925
2017-11-16,-14.268
2017-11-17,-11.769
2017-11-18,-6.871
2017-11-19,-3.247
2017-11-20,-1.707
2017-11-21,-3.339
2017-11-22,-8.399
2017-11-23,-11.448
2017-11-24,-11.052
2017-11-25,-16.94
2017-11-26,-15.318
2017-11-27,-13.051
2017-11-28,-11.393
2017-11-29,-13.353
2017-11-30,-12.702
2017-12-01,-10.849
2017-12-02,-13.827
2017-12-03,-12.715
2017-12-04,-10.099
2017-12-05,-6.745
2017-12-06,-7.523
2017-12-07,-7.604
2017-12-08,-11.63
2017-12-09,-16.578
2017-12-10,-20.43
2017-12-11,-17.579
2017-12-12,-20.326
2017-12-13,-20.845
2017-12-14,-7.232
2017-12-15,-9.19
2017-12-16,-9.823
2017-12-17,-12.645
2017-12-18,-21.513
2017-12-19,-24.099
2017-12-20,-19.137
2017-12-21,-20.187
2017-12-22,-20.34
2017-12-23,-27.794
2017-12-24,-21.549
2017-12-25,-19.535
2017-12-26,-16.002
2017-12-27,-8.203
2017-12-28,-15.129
2017-12-29,-21.242
2017-12-30,-24.844
2017-12-31,-22.862
2018-01-01,-25.426
2018-01-02,-22.966
2018-01-03,-17.609
2018-01-04,-19.237
2018-01-05,-22.888
2018-01-06,-16.47
2018-01-07,-18.881
2018-01-08,-21.032
2018-01-09,-23.14
2018-01-10,-25.215
2018-01-11,-24.012
2018-01-12,-24.226
2018-01-13,-32.714
2018-01-14,-33.159
2018-01-15,-30.08
2018-01-16,-28.764
2018-01-17,-28.805
2018-01-18,-23.304
2018-01-19,-24.077
2018-01-20,-23.672
2018-01-21,-19.846
2018-01-22,-23.202
2018-01-23,-25.398
2018-01-24,-22.317
2018-01-25,-20.717
2018-01-26,-27.349
2018-01-27,-28.891
2018-01-28,-21.928
2018-01-29,-24.253
2018-01-30,-29.285
2018-01-31,-29.26
2018-02-01,-27.993
2018-02-02,-25.492
2018-02-03,-31.955
2018-02-04,-36.77
2018-02-05,-30.508
2018-02-06,-30.634
2018-02-07,-33.492
2018-02-08,-29.368
2018-02-09,-36.012
2018-02-10,-29.199
2018-02-11,-30.961
2018-02-12,-30.244
2018-02-13,-32.18
2018-02-14,-24.242
2018-02-15,-28.906
2018-02-16,-29.967
2018-02-17,-30.514
2018-02-18,-29.625
2018-02-19,-33.098
2018-02-20,-37.702
2018-02-21,-33.256
2018-02-22,-28.907
2018-02-23,-28.525
2018-02-24,-26.049
2018-02-25,-26.018
2018-02-26,-17.449
2018-02-27,-16.35
2018-02-28,-15.691
2018-03-01,-14.841
2018-03-02,-8.695
2018-03-03,-5.649
2018-03-04,-9.642
2018-03-05,-9.6
2018-03-06,-13.346
2018-03-07,-14.425
2018-03-08,-13.435
2018-03-09,-11.621
2018-03-10,-10.065
2018-03-11,-10.217
2018-03-12,-10.388
2018-03-13,-8.225
2018-03-14,-8.259
2018-03-15,-9.235
2018-03-16,-6.146
2018-03-17,-6.491
2018-03-18,-6.301
2018-03-19,-10.105
2018-03-20,-11.341
2018-03-21,-13.109
2018-03-22,-13.083
2018-03-23,-16.392
2018-03-24,-21.915
2018-03-25,-16.51
2018-03-26,-11.072
2018-03-27,-8.479
2018-03-28,-6.076
2018-03-29,-7.33
2018-03-30,-4.001
2018-03-31,-9.562
2018-04-01,-18.792
2018-04-02,-17.699
2018-04-03,-17.651
2018-04-04,-21.24
2018-04-05,-19.417
2018-04-06,-12.837
2018-04-07,-16.362
2018-04-08,-15.276
2018-04-09,-12.973
2018-04-10,-19.418
2018-04-11,-20.698
2018-04-12,-17.221
2018-04-13,-16.93
2018-04-14,-20.067
2018-04-15,-17.153
2018-04-16,-13.362
2018-04-17,-12.927
2018-04-18,-9.95
2018-04-19,-10.056
2018-04-20,-9.435
2018-04-21,-10.923
2018-04-22,-10.044
2018-04-23,-7.531
2018-04-24,-6.906
2018-04-25,-5.989
2018-04-26,-5.649
2018-04-27,-3.682
2018-04-28,-14.258
2018-04-29,-11.641
2018-04-30,-4.311
2018-05-01,-8.404
2018-05-02,-14.554
2018-05-03,-14.982
2018-05-04,-8.423
2018-05-05,-7.194
2018-05-06,-7.052
2018-05-07,-7.761
2018-05-08,-10.662
2018-05-09,-9.304
2018-05-10,-9.922
2018-05-11,-5.083
2018-05-12,-11.16
2018-05-13,-12.605
2018-05-14,-12.237
2018-05-15,-9.262
2018-05-16,-11.979
2018-05-17,-11.93
2018-05-18,-8.642
2018-05-19,-8.448
2018-05-20,-10.908
2018-05-21,-9.675
2018-05-22,-9.029
2018-05-23,-8.171
2018-05-24,-8.128
2018-05-25,-7.467
2018-05-26,-6.88
2018-05-27,-7.122
2018-05-28,-1.654
2018-05-29,-2.712
2018-05-30,-1.402
2018-05-31,5.062
2018-06-01,-1.516
2018-06-02,-5.163
2018-06-03,-5.785
2018-06-04,-4.29
2018-06-05,-4.784
2018-06-06,-3.838
2018-06-07,-3.54
2018-06-08,1.521
2018-06-09,-1.943
2018-06-10,-2.189
2018-06-11,-1.407
2018-06-12,-3.366
2018-06-13,-2.037
2018-06-14,-0.555
2018-06-15,-0.995
2018-06-16,-0.469
2018-06-17,3.91
2018-06-18,6.349
2018-06-19,4.01
2018-06-20,0.375
2018-06-21,-0.228
2018-06-22,1.505
2018-06-23,-0.61
2018-06-24,0.093
2018-06-25,1.702
2018-06-26,3.119
2018-06-27,0.369
2018-06-28,2.248
2018-06-29,1.705
2018-06-30,-0.302
2018-07-01,1.982
2018-07-02,2.887
2018-07-03,5.677
2018-07-04,2.163
2018-07-05,6.364
2018-07-06,3.426
2018-07-07,1.565
2018-07-08,3.96
2018-07-09,8.309
2018-07-10,6.241
2018-07-11,5.318
2018-07-12,7.375
2018-07-13,13.821
2018-07-14,16.561
2018-07-15,14.037
2018-07-16,13.89
2018-07-17,11.825
2018-07-18,5.756
2018-07-19,3.969
2018-07-20,6.73
2018-07-21,10.368
2018-07-22,12.108
2018-07-23,14.064
2018-07-24,11.755
2018-07-25,8.266
2018-07-26,12.529
2018-07-27,10.371
2018-07-28,7.944
2018-07-29,11.395
2018-07-30,13.084
2018-07-31,11.303
2018-08-01,7.331
2018-08-02,10.106
2018-08-03,12.173
2018-08-04,8.536
2018-08-05,14.858
2018-08-06,18.763
2018-08-07,9.042
2018-08-08,10.564
2018-08-09,15.166
2018-08-10,15.278
2018-08-11,9.131
2018-08-12,9.342
2018-08-13,6.917
2018-08-14,5.681
2018-08-15,6.765
2018-08-16,8.209
2018-08-17,8.739
2018-08-18,5.286
2018-08-19,9.597
2018-08-20,8.398
2018-08-21,5.561
2018-08-22,8.853
2018-08-23,7.895
2018-08-24,5.862
2018-08-25,4.728
2018-08-26,4.443
2018-08-27,3.755
2018-08-28,6.708
2018-08-29,3.948
2018-08-30,1.48
2018-08-31,3.447
2018-09-01,9.654
2018-09-02,7.118
2018-09-03,3.735
2018-09-04,0.571
2018-09-05,0.154
2018-09-06,3.084
2018-09-07,2.781
2018-09-08,1.984
2018-09-09,0.98
2018-09-10,3.109
2018-09-11,2.409
2018-09-12,5.736
2018-09-13,4.845
2018-09-14,-0.487
2018-09-15,-0.727
2018-09-16,-0.88
2018-09-17,-2.788
2018-09-18,-1.848
2018-09-19,-2.618
2018-09-20,0.429
2018-09-21,0.202
2018-09-22,-2.484
2018-09-23,-3.443
2018-09-24,-2.021
2018-09-25,-0.085
2018-09-26,1.723
2018-09-27,0.767
2018-09-28,0.839
2018-09-29,2.786
2018-09-30,-2.509
2018-10-01,-1.818
2018-10-02,-2.41
2018-10-03,-1.238
2018-10-04,-0.018
2018-10-05,-1.542
2018-10-06,-1.888
2018-10-07,-4.157
2018-10-08,-4.597
2018-10-09,-4.944
2018-10-10,-7.655
2018-10-11,-7.285
2018-10-12,-11.064
2018-10-13,-9.176
2018-10-14,-7.681
2018-10-15,-6.012
2018-10-16,-9.222
2018-10-17,-10.355
2018-10-18,-8.286
2018-10-19,-8.749
2018-10-20,-13.529
2018-10-21,-6.327
2018-10-22,-7.416
2018-10-23,-14.612
2018-10-24,-16.47
2018-10-25,-13.02
2018-10-26,-4.304
2018-10-27,-6.5
2018-10-28,-7.22
2018-10-29,-11.341
2018-10-30,-6.058
2018-10-31,-9.637
2018-11-01,-8.476
2018-11-02,-7.23
2018-11-03,-10.429
2018-11-04,-10.452
2018-11-05,-10.641
2018-11-06,-9.096
2018-11-07,-10.564
2018-11-08,-5.176
2018-11-09,-9.369
2018-11-10,-11.365
2018-11-11,-9.164
2018-11-12,-8.299
2018-11-13,-13.322
2018-11-14,-15.24
2018-11-15,-17.189
2018-11-16,-19.275
2018-11-17,-20.423
2018-11-18,-15.33
2018-11-19,-20.393
2018-11-20,-24.159
2018-11-21,-25.052
2018-11-22,-17.688
2018-11-23,-14.739
2018-11-24,-12.95
2018-11-25,-2.812
2018-11-26,-6.928
2018-11-27,-10.862
2018-11-28,-14.825
2018-11-29,-17.711
2018-11-30,-20.424
2018-12-01,-20.899
2018-12-02,-22.299
2018-12-03,-17.672
2018-12-04,-17.413
2018-12-05,-21.93
2018-12-06,-19.461
2018-12-07,-21.067
2018-12-08,-23.887
2018-12-09,-26.765
2018-12-10,-26.504
2018-12-11,-28.924
2018-12-12,-26.511
2018-12-13,-20.934
2018-12-14,-20.57
2018-12-15,-13.833
2018-12-16,-14.773
2018-12-17,-11.342
2018-12-18,-11.076
2018-12-19,-14.701
2018-12-20,-16.529
2018-12-21,-12.41
2018-12-22,-10.202
2018-12-23,-12.113
2018-12-24,-14.883
2018-12-25,-13.864
2018-12-26,-15.906
2018-12-27,-20.015
2018-12-28,-25.7
2018-12-29,-21.498
2018-12-30,-30.908
2018-12-31,-31.334
2019-01-01,-33.16
2019-01-02,-35.66
2019-01-03,-35.634
2019-01-04,-35.979
2019-01-05,-27.855
2019-01-06,-29.885
2019-01-07,-31.687
2019-01-08,-30.146
2019-01-09,-20.498
2019-01-10,-20.966
2019-01-11,-12.349
2019-01-12,-17.384
2019-01-13,-23.605
2019-01-14,-23.524
2019-01-15,-26.796
2019-01-16,-28.548
2019-01-17,-25.461
2019-01-18,-32.411
2019-01-19,-36.4
2019-01-20,-37.132
2019-01-21,-36.118
2019-01-22,-32.697
2019-01-23,-28.919
2019-01-24,-24.19
2019-01-25,-16.285
2019-01-26,-20.918
2019-01-27,-30.04
2019-01-28,-28.07
2019-01-29,-22.151
2019-01-30,-24.303
2019-01-31,-12.36
2019-02-01,-24.973
2019-02-02,-26.419
2019-02-03,-23.632
2019-02-04,-24.681
2019-02-05,-28.204
2019-02-06,-30.711
2019-02-07,-33.778
2019-02-08,-31.242
2019-02-09,-17.226
2019-02-10,-15.524
2019-02-11,-16.837
2019-02-12,-24.478
2019-02-13,-25.313
2019-02-14,-25.482
2019-02-15,-27.072
2019-02-16,-18.614
2019-02-17,-11.069
2019-02-18,-18.356
2019-02-19,-27.579
2019-02-20,-29.603
2019-02-21,-29.834
2019-02-22,-31.157
2019-02-23,-28.615
2019-02-24,-26.981
2019-02-25,-24.013
2019-02-26,-15.513
2019-02-27,-21.173
2019-02-28,-17.334
2019-03-01,-15.119
2019-03-02,-18.688
2019-03-03,-21.596
2019-03-04,-20.309
2019-03-05,-18.87
2019-03-06,-19.482
2019-03-07,-23.212
2019-03-08,-25.3
2019-03-09,-21.594
2019-03-10,-23.638
2019-03-11,-18.072
2019-03-12,-14.707
2019-03-13,-18.726
2019-03-14,-19.596
2019-03-15,-17.036
2019-03-16,-10.716
2019-03-17,-10.137
2019-03-18,-19.987
2019-03-19,-25.244
2019-03-20,-21.501
2019-03-21,-22.712
2019-03-22,-14.159
2019-03-23,-22.421
2019-03-24,-20.965
2019-03-25,-27.407
2019-03-26,-26.214
2019-03-27,-23.937
2019-03-28,-11.685
2019-03-29,-15.198
2019-03-30,-21.214
2019-03-31,-20.045
2019-04-01,-16.101
2019-04-02,-15.061
2019-04-03,-9.812
2019-04-04,-5.506
2019-04-05,-11.874
2019-04-06,-20.073
2019-04-07,-23.355
2019-04-08,-21.829
2019-04-09,-12.909
2019-04-10,-10.072
2019-04-11,-13.237
2019-04-12,-12.889
2019-04-13,-11.644
2019-04-14,-9.152
2019-04-15,-8.366
2019-04-16,-9.789
2019-04-17,-7.974
2019-04-18,-6.927
2019-04-19,-2.567
2019-04-20,-7.265
2019-04-21,-2.768
2019-04-22,-9.6
2019-04-23,-16.141
2019-04-24,-16.834
2019-04-25,-9.26
2019-04-26,-3.802
2019-04-27,-4.725
2019-04-28,-0.872
2019-04-29,-2.64
2019-04-30,-2.936
2019-05-01,-3.049
2019-05-02,-2.224
2019-05-03,-3.036
2019-05-04,-3.296
2019-05-05,-1.755
2019-05-06,-0.726
2019-05-07,-0.235
2019-05-08,0.477
2019-05-09,0.577
2019-05-10,-1.161
2019-05-11,-2.604
2019-05-12,-1.358
2019-05-13,1.137
2019-05-14,2.137
2019-05-15,3.379
2019-05-16,5.448
2019-05-17,4.759
2019-05-18,1.917
2019-05-19,-1.518
2019-05-20,-2.312
2019-05-21,-0.623
2019-05-22,2.307
2019-05-23,6.003
2019-05-24,5.826
2019-05-25,1.616
2019-05-26,1.378
2019-05-27,-0.051
2019-05-28,1.285
2019-05-29,0.95
2019-05-30,0.983
2019-05-31,0.442
2019-06-01,-0.487
2019-06-02,0.046
2019-06-03,1.484
2019-06-04,-0.239
2019-06-05,1.167
2019-06-06,4.547
2019-06-07,3.596
2019-06-08,4.809
2019-06-09,4.683
2019-06-10,7.067
2019-06-11,9.495
2019-06-12,1.014
2019-06-13,2.804
2019-06-14,7.459
2019-06-15,3.194
2019-06-16,6.033
2019-06-17,3.633
2019-06-18,6.013
2019-06-19,8.897
2019-06-20,9.99
2019-06-21,9.394
2019-06-22,8.842
2019-06-23,5.094
2019-06-24,5.312
2019-06-25,7.225
2019-06-26,6.556
2019-06-27,5.837
2019-06-28,8.749
2019-06-29,10.76
2019-06-30,8.872
2019-07-01,4.929
2019-07-02,3.71
2019-07-03,6.712
2019-07-04,12.116
2019-07-05,12.635
2019-07-06,8.855
2019-07-07,5.293
2019-07-08,3.081
2019-07-09,5.745
2019-07-10,9.588
2019-07-11,13.764
2019-07-12,13.85
2019-07-13,9.416
2019-07-14,9.474
2019-07-15,12.096
2019-07-16,11.335
2019-07-17,10.102
2019-07-18,9.523
2019-07-19,13.996
2019-07-20,10.732
2019-07-21,7.637
2019-07-22,7.049
2019-07-23,6.401
2019-07-24,7.304
2019-07-25,10.059
2019-07-26,8.351
2019-07-27,9.807
2019-07-28,5.799
2019-07-29,4.522
2019-07-30,7.223
2019-07-31,6.376
2019-08-01,5.932
2019-08-02,5.27
2019-08-03,4.729
2019-08-04,5.588
2019-08-05,7.231
2019-08-06,8.139
2019-08-07,7.851
2019-08-08,6.979
2019-08-09,6.886
2019-08-10,6.801
2019-08-11,7.613
2019-08-12,5.554
2019-08-13,5.129
2019-08-14,5.845
2019-08-15,6.943
2019-08-16,10.73
2019-08-17,8.868
2019-08-18,9.239
2019-08-19,6.652
2019-08-20,3.678
2019-08-21,5.536
2019-08-22,6.033
2019-08-23,6.512
2019-08-24,7.843
2019-08-25,9.67
2019-08-26,13.485
2019-08-27,14.124
2019-08-28,6.664
2019-08-29,8.096
2019-08-30,13.654
2019-08-31,10.873
2019-09-01,4.077
2019-09-02,4.549
2019-09-03,3.967
2019-09-04,4.708
2019-09-05,3.736
2019-09-06,2.81
2019-09-07,3.536
2019-09-08,1.734
2019-09-09,2.275
2019-09-10,2.352
2019-09-11,1.599
2019-09-12,3.492
2019-09-13,3.788
2019-09-14,5.286
2019-09-15,3.504
2019-09-16,1.7
2019-09-17,0.992
2019-09-18,6.2
2019-09-19,9.376
2019-09-20,8.143
2019-09-21,2.104
2019-09-22,2.753
2019-09-23,1.284
2019-09-24,0.729
2019-09-25,4.87
2019-09-26,7.605
2019-09-27,6.198
2019-09-28,5.384
2019-09-29,2.653
2019-09-30,1.67
2019-10-01,0.224
2019-10-02,-0.635
2019-10-03,-0.693
2019-10-04,-0.21
2019-10-05,-0.392
2019-10-06,2.601
2019-10-07,3.159
2019-10-08,3.136
2019-10-09,1.397
2019-10-10,3.79
2019-10-11,6.815
2019-10-12,6.079
2019-10-13,0.932
2019-10-14,-2.978
2019-10-15,-1.441
2019-10-16,-0.361
2019-10-17,-0.367
2019-10-18,-0.455
2019-10-19,-0.85
2019-10-20,-2.826
2019-10-21,-6.14
2019-10-22,-5.761
2019-10-23,-1.73
2019-10-24,0.551
2019-10-25,0.204
2019-10-26,-3.437
2019-10-27,-4.432
2019-10-28,-4.314
2019-10-29,-1.631
2019-10-30,-1.897
2019-10-31,-5.112
2019-11-01,-6.182
2019-11-02,-6.597
2019-11-03,-7.286
2019-11-04,-6.669
2019-11-05,-7.188
2019-11-06,-7.473
2019-11-07,-5.115
2019-11-08,-8.045
2019-11-09,-15.418
2019-11-10,-16.768
