Date,T,,,,
2018-05-07,-5.369866133,,,,
2018-05-08,-7.208148998,,,,
2018-05-09,-6.006554488,,,,
2018-05-10,-6.566462357,,,,
2018-05-11,-3.701643773,,,,
2018-05-12,-7.627542118,,,,
2018-05-13,-9.023591393,,,,
2018-05-14,-9.184419083,,,,
2018-05-15,-7.409628187,,,,
2018-05-16,-8.410955795,,,,
2018-05-17,-8.230278317,,,,
2018-05-18,-5.269714719,,,,
2018-05-19,-5.423141875,,,,
2018-05-20,-7.406921522,,,,
2018-05-21,-6.436396032,,,,
2018-05-22,-5.558403004,,,,
2018-05-23,-4.804777278,,,,
2018-05-24,-4.898132375,,,,
2018-05-25,-4.987342825,,,,
2018-05-26,-4.139503094,,,,
2018-05-27,-3.997307728,,,,
2018-05-28,0.022882184,,,,
2018-05-29,-0.229548337,,,,
2018-05-30,0.44624781,,,,
2018-05-31,5.037656322,,,,
2018-06-01,-0.507825324,,,,
2018-06-02,-2.274123969,,,,
2018-06-03,-3.025041209,,,,
2018-06-04,-2.058619216,,,,
2018-06-05,-2.682935833,,,,
2018-06-06,-1.491012469,,,,
2018-06-07,-1.126646686,,,,
2018-06-08,1.851936817,,,,
2018-06-09,-1.010210441,,,,
2018-06-10,-0.818039468,,,,
2018-06-11,-0.069194074,,,,
2018-06-12,-1.130252227,,,,
2018-06-13,-0.618811778,,,,
2018-06-14,1.221670226,,,,
2018-06-15,0.339434982,,,,
2018-06-16,0.505013659,,,,
2018-06-17,4.405785759,,,,
2018-06-18,6.215436991,,,,
2018-06-19,3.544526702,,,,
2018-06-20,1.08245453,,,,
2018-06-21,1.491434516,,,,
2018-06-22,2.832469529,,,,
2018-06-23,1.346911555,,,,
2018-06-24,1.482079481,,,,
2018-06-25,3.094568304,,,,
2018-06-26,4.14512111,,,,
2018-06-27,2.146020023,,,,
2018-06-28,3.817646936,,,,
2018-06-29,2.452962109,,,,
2018-06-30,1.81388427,,,,
2018-07-01,4.129634669,,,,
2018-07-02,4.467523809,,,,
2018-07-03,6.924694325,,,,
2018-07-04,4.455232211,,,,
2018-07-05,7.105905428,,,,
2018-07-06,3.820896178,,,,
2018-07-07,2.501917613,,,,
2018-07-08,4.240993186,,,,
2018-07-09,8.198170467,,,,
2018-07-10,6.058630646,,,,
2018-07-11,4.769156856,,,,
2018-07-12,8.04899742,,,,
2018-07-13,13.12263671,,,,
2018-07-14,15.90897092,,,,
2018-07-15,14.15401869,,,,
2018-07-16,13.45016623,,,,
2018-07-17,10.28326968,,,,
2018-07-18,5.379678398,,,,
2018-07-19,5.547460747,,,,
2018-07-20,7.283983329,,,,
2018-07-21,10.51491035,,,,
2018-07-22,11.21803992,,,,
2018-07-23,13.21203177,,,,
2018-07-24,9.889514161,,,,
2018-07-25,8.271999569,,,,
2018-07-26,10.6852862,,,,
2018-07-27,8.334030978,,,,
2018-07-28,7.639054519,,,,
2018-07-29,11.18464003,,,,
2018-07-30,11.85081741,,,,
2018-07-31,9.596723076,,,,
2018-08-01,7.757608272,,,,
2018-08-02,10.41659422,,,,
2018-08-03,12.18426012,,,,
2018-08-04,9.531633279,,,,
2018-08-05,14.01740971,,,,
2018-08-06,17.93681176,,,,
2018-08-07,10.38190669,,,,
2018-08-08,11.31623312,,,,
2018-08-09,15.12857703,,,,
2018-08-10,13.77231345,,,,
2018-08-11,8.109868644,,,,
2018-08-12,9.672638623,,,,
2018-08-13,8.566095452,,,,
2018-08-14,7.565197878,,,,
2018-08-15,7.493847212,,,,
2018-08-16,9.780834871,,,,
2018-08-17,10.0232281,,,,
2018-08-18,7.169272094,,,,
2018-08-19,10.42096209,,,,
2018-08-20,9.656824947,,,,
2018-08-21,7.400921811,,,,
2018-08-22,9.631010342,,,,
2018-08-23,8.911004128,,,,
2018-08-24,7.576951433,,,,
2018-08-25,6.651043106,,,,
2018-08-26,5.745391082,,,,
2018-08-27,5.37561562,,,,
2018-08-28,7.035169227,,,,
2018-08-29,5.327608758,,,,
2018-08-30,3.781883417,,,,
2018-08-31,5.701854804,,,,
2018-09-01,10.70011008,,,,
2018-09-02,8.583237354,,,,
2018-09-03,5.350874507,,,,
2018-09-04,2.525379345,,,,
2018-09-05,2.383376807,,,,
2018-09-06,4.384383114,,,,
2018-09-07,4.651181626,,,,
2018-09-08,3.269742694,,,,
2018-09-09,3.502098477,,,,
2018-09-10,5.24073031,,,,
2018-09-11,3.567711347,,,,
2018-09-12,5.148899543,,,,
2018-09-13,5.96518214,,,,
2018-09-14,1.978910153,,,,
2018-09-15,1.538389571,,,,
2018-09-16,1.67963372,,,,
2018-09-17,0.75598145,,,,
2018-09-18,0.604779094,,,,
2018-09-19,0.110867648,,,,
2018-09-20,2.10776996,,,,
2018-09-21,2.682745303,,,,
2018-09-22,0.010110536,,,,
2018-09-23,-0.463532949,,,,
2018-09-24,0.602962195,,,,
2018-09-25,1.89438137,,,,
2018-09-26,4.110551089,,,,
2018-09-27,2.637611584,,,,
2018-09-28,2.915451736,,,,
2018-09-29,4.693447495,,,,
2018-09-30,0.295672726,,,,
2018-10-01,0.228507737,,,,
2018-10-02,-0.038123003,,,,
2018-10-03,0.801603986,,,,
2018-10-04,1.897909656,,,,
2018-10-05,1.35911235,,,,
2018-10-06,0.962740845,,,,
2018-10-07,-1.3888142,,,,
2018-10-08,-1.031061659,,,,
2018-10-09,-1.335660727,,,,
2018-10-10,-3.136020421,,,,
2018-10-11,-3.206942624,,,,
2018-10-12,-5.528811222,,,,
2018-10-13,-4.785807421,,,,
2018-10-14,-3.886891152,,,,
2018-10-15,-2.360232728,,,,
2018-10-16,-5.08667229,,,,
2018-10-17,-5.787930643,,,,
2018-10-18,-4.922562197,,,,
2018-10-19,-4.639495958,,,,
2018-10-20,-8.638583806,,,,
2018-10-21,-3.105972036,,,,
2018-10-22,-4.146428214,,,,
2018-10-23,-8.955025835,,,,
2018-10-24,-11.42360125,,,,
2018-10-25,-8.773748865,,,,
2018-10-26,-1.66918765,,,,
2018-10-27,-2.98768888,,,,
2018-10-28,-4.41781011,,,,
2018-10-29,-8.011304765,,,,
2018-10-30,-3.808178387,,,,
2018-10-31,-7.215242714,,,,
2018-11-01,-6.349770127,,,,
2018-11-02,-4.023746386,,,,
2018-11-03,-6.082228577,,,,
2018-11-04,-6.344161664,,,,
2018-11-05,-7.102843157,,,,
2018-11-06,-6.483237966,,,,
2018-11-07,-7.221188878,,,,
2018-11-08,-2.472610219,,,,
2018-11-09,-5.894246978,,,,
2018-11-10,-7.557183239,,,,
2018-11-11,-6.056960071,,,,
2018-11-12,-4.637015583,,,,
2018-11-13,-8.088068266,,,,
2018-11-14,-10.41781851,,,,
2018-11-15,-11.68113445,,,,
2018-11-16,-14.19768579,,,,
2018-11-17,-15.32585531,,,,
2018-11-18,-11.34763683,,,,
2018-11-19,-14.15635919,,,,
2018-11-20,-16.73929475,,,,
2018-11-21,-18.80295133,,,,
2018-11-22,-11.49561305,,,,
2018-11-23,-9.796412228,,,,
2018-11-24,-7.07912904,,,,
2018-11-25,-0.339006207,,,,
2018-11-26,-3.846644592,,,,
2018-11-27,-5.918838414,,,,
2018-11-28,-8.990712098,,,,
2018-11-29,-11.56118766,,,,
2018-11-30,-13.12957477,,,,
2018-12-01,-14.55852707,,,,
2018-12-02,-15.64008972,,,,
2018-12-03,-11.55028449,,,,
2018-12-04,-10.84803559,,,,
2018-12-05,-15.11400889,,,,
2018-12-06,-14.02134669,,,,
2018-12-07,-15.55146459,,,,
2018-12-08,-17.4948003,,,,
2018-12-09,-18.42000041,,,,
2018-12-10,-17.10868269,,,,
2018-12-11,-20.96488178,,,,
2018-12-12,-18.86698535,,,,
2018-12-13,-15.09663116,,,,
2018-12-14,-13.75762828,,,,
2018-12-15,-9.485162533,,,,
2018-12-16,-10.34887056,,,,
2018-12-17,-7.62853997,,,,
2018-12-18,-7.417915162,,,,
2018-12-19,-9.703568811,,,,
2018-12-20,-10.80567096,,,,
2018-12-21,-8.6433044,,,,
2018-12-22,-6.922815319,,,,
2018-12-23,-8.610186509,,,,
2018-12-24,-10.56422188,,,,
2018-12-25,-9.010623225,,,,
2018-12-26,-10.74267092,,,,
2018-12-27,-14.87974209,,,,
2018-12-28,-19.33786255,,,,
2018-12-29,-16.05658637,,,,
2018-12-30,-24.0329208,,,,
2018-12-31,-24.73178273,,,,
2019-01-01,-25.32780977,,,,
2019-01-02,-27.25084192,,,,
2019-01-03,-28.69685046,,,,
2019-01-04,-27.38438965,,,,
2019-01-05,-21.76769738,,,,
2019-01-06,-22.96341413,,,,
2019-01-07,-23.99572002,,,,
2019-01-08,-23.57006814,,,,
2019-01-09,-17.23565089,,,,
2019-01-10,-15.73838446,,,,
2019-01-11,-9.49079233,,,,
2019-01-12,-14.37806339,,,,
2019-01-13,-18.42689318,,,,
2019-01-14,-18.52382394,,,,
2019-01-15,-21.47552221,,,,
2019-01-16,-23.16162799,,,,
2019-01-17,-20.25424682,,,,
2019-01-18,-26.37033104,,,,
2019-01-19,-29.52865627,,,,
2019-01-20,-29.15346604,,,,
2019-01-21,-28.69874636,,,,
2019-01-22,-25.61648144,,,,
2019-01-23,-22.22743411,,,,
2019-01-24,-19.90567128,,,,
2019-01-25,-13.12925118,,,,
2019-01-26,-15.8372948,,,,
2019-01-27,-24.5276636,,,,
2019-01-28,-22.569379,,,,
2019-01-29,-16.88034701,,,,
2019-01-30,-19.25045628,,,,
2019-01-31,-9.021590086,,,,
2019-02-01,-19.49276101,,,,
2019-02-02,-20.69546801,,,,
2019-02-03,-18.40937661,,,,
2019-02-04,-18.92683858,,,,
2019-02-05,-21.94194273,,,,
2019-02-06,-23.77472185,,,,
2019-02-07,-26.80384089,,,,
2019-02-08,-25.23121598,,,,
2019-02-09,-13.28811145,,,,
2019-02-10,-10.54906947,,,,
2019-02-11,-11.95678144,,,,
2019-02-12,-19.27009389,,,,
2019-02-13,-19.7379865,,,,
2019-02-14,-20.15144759,,,,
2019-02-15,-20.91549142,,,,
2019-02-16,-15.61398436,,,,
2019-02-17,-8.001286161,,,,
2019-02-18,-13.60223328,,,,
2019-02-19,-21.90201306,,,,
2019-02-20,-23.48233064,,,,
2019-02-21,-23.76748949,,,,
2019-02-22,-25.38462976,,,,
2019-02-23,-22.65153109,,,,
2019-02-24,-21.2247723,,,,
2019-02-25,-19.36453823,,,,
2019-02-26,-12.78834973,,,,
2019-02-27,-15.5033091,,,,
2019-02-28,-13.33048389,,,,
2019-03-01,-10.92797316,,,,
2019-03-02,-14.34739645,,,,
2019-03-03,-17.20675321,,,,
2019-03-04,-16.20893228,,,,
2019-03-05,-15.93332614,,,,
2019-03-06,-15.16803941,,,,
2019-03-07,-17.75379724,,,,
2019-03-08,-19.98137454,,,,
2019-03-09,-16.03959805,,,,
2019-03-10,-18.52679272,,,,
2019-03-11,-14.23364682,,,,
2019-03-12,-11.1722521,,,,
2019-03-13,-15.29128079,,,,
2019-03-14,-16.41473617,,,,
2019-03-15,-13.90562962,,,,
2019-03-16,-8.126901526,,,,
2019-03-17,-7.736489948,,,,
2019-03-18,-16.0217985,,,,
2019-03-19,-20.08885168,,,,
2019-03-20,-17.17555574,,,,
2019-03-21,-18.19744113,,,,
2019-03-22,-11.29428121,,,,
2019-03-23,-17.93047946,,,,
2019-03-24,-16.90194673,,,,
2019-03-25,-22.37283001,,,,
2019-03-26,-21.31657513,,,,
2019-03-27,-19.07778095,,,,
2019-03-28,-9.749350734,,,,
2019-03-29,-11.77481947,,,,
2019-03-30,-17.09654699,,,,
2019-03-31,-15.90119218,,,,
2019-04-01,-12.74097345,,,,
2019-04-02,-10.72470181,,,,
2019-04-03,-7.19070904,,,,
2019-04-04,-3.732938451,,,,
2019-04-05,-8.134254615,,,,
2019-04-06,-15.23869258,,,,
2019-04-07,-18.17802563,,,,
2019-04-08,-16.764234,,,,
2019-04-09,-10.0717177,,,,
2019-04-10,-8.315526489,,,,
2019-04-11,-9.840448561,,,,
2019-04-12,-9.138017685,,,,
2019-04-13,-8.379320131,,,,
2019-04-14,-6.80036952,,,,
2019-04-15,-6.060501957,,,,
2019-04-16,-6.9160594,,,,
2019-04-17,-6.295413332,,,,
2019-04-18,-5.102737837,,,,
2019-04-19,-1.309446299,,,,
2019-04-20,-4.35532076,,,,
2019-04-21,-0.846871432,,,,
2019-04-22,-6.458986625,,,,
2019-04-23,-12.02221155,,,,
2019-04-24,-12.57422442,,,,
2019-04-25,-6.751408416,,,,
2019-04-26,-2.193423196,,,,
2019-04-27,-2.049470465,,,,
2019-04-28,0.854435752,,,,
2019-04-29,-0.894368255,,,,
2019-04-30,-1.868190824,,,,
2019-05-01,-1.841654797,,,,
2019-05-02,-1.215696364,,,,
2019-05-03,-2.188901664,,,,
2019-05-04,-2.010663094,,,,
2019-05-05,-0.657412175,,,,
2019-05-06,0.957222751,,,,
2019-05-07,1.393569195,,,,
2019-05-08,1.768022577,,,,
2019-05-09,1.444448287,,,,
2019-05-10,-0.101672621,,,,
2019-05-11,-0.25380576,,,,
2019-05-12,0.696909925,,,,
2019-05-13,2.051420161,,,,
2019-05-14,2.060638649,,,,
2019-05-15,3.332452962,,,,
2019-05-16,5.488747256,,,,
2019-05-17,5.180207874,,,,
2019-05-18,2.362393477,,,,
2019-05-19,0.055384243,,,,
2019-05-20,-0.425876973,,,,
2019-05-21,0.880094814,,,,
2019-05-22,3.591368481,,,,
2019-05-23,5.749520392,,,,
2019-05-24,4.922304634,,,,
2019-05-25,1.446683158,,,,
2019-05-26,2.646590912,,,,
2019-05-27,1.657499606,,,,
2019-05-28,2.476998459,,,,
2019-05-29,2.833141056,,,,
2019-05-30,2.528551144,,,,
2019-05-31,2.43948045,,,,
2019-06-01,1.279946813,,,,
2019-06-02,1.974817839,,,,
2019-06-03,3.004049014,,,,
2019-06-04,1.565381365,,,,
2019-06-05,2.322007867,,,,
2019-06-06,4.761039717,,,,
2019-06-07,3.722522614,,,,
2019-06-08,4.276297348,,,,
2019-06-09,4.362246844,,,,
2019-06-10,6.934724942,,,,
2019-06-11,8.19342153,,,,
2019-06-12,3.055534042,,,,
2019-06-13,4.750179815,,,,
2019-06-14,7.708767225,,,,
2019-06-15,4.784647096,,,,
2019-06-16,7.127938596,,,,
2019-06-17,5.281188089,,,,
2019-06-18,6.530406092,,,,
2019-06-19,8.457177895,,,,
2019-06-20,9.260649073,,,,
2019-06-21,7.723464122,,,,
2019-06-22,7.295525729,,,,
2019-06-23,4.359032041,,,,
2019-06-24,5.24292156,,,,
2019-06-25,6.125394589,,,,
2019-06-26,6.407035573,,,,
2019-06-27,6.314834765,,,,
2019-06-28,8.031144901,,,,
2019-06-29,8.856468519,,,,
2019-06-30,8.24084783,,,,
2019-07-01,5.272944365,,,,
2019-07-02,6.011676352,,,,
2019-07-03,7.637697075,,,,
2019-07-04,10.78710667,,,,
2019-07-05,11.06179991,,,,
2019-07-06,7.813215328,,,,
2019-07-07,5.145859269,,,,
2019-07-08,4.416474107,,,,
2019-07-09,6.642906566,,,,
2019-07-10,8.765046354,,,,
2019-07-11,13.02936227,,,,
2019-07-12,13.3411405,,,,
2019-07-13,9.169004172,,,,
2019-07-14,9.304002698,,,,
2019-07-15,10.37699332,,,,
2019-07-16,9.361331732,,,,
2019-07-17,10.34030817,,,,
2019-07-18,9.617596218,,,,
2019-07-19,12.81882185,,,,
2019-07-20,11.25929752,,,,
2019-07-21,8.643451635,,,,
2019-07-22,6.905168708,,,,
2019-07-23,7.500766984,,,,
2019-07-24,7.844167709,,,,
2019-07-25,10.16174357,,,,
2019-07-26,9.310696492,,,,
2019-07-27,9.94703974,,,,
2019-07-28,6.702421929,,,,
2019-07-29,5.796411302,,,,
2019-07-30,7.326867153,,,,
2019-07-31,7.757031539,,,,
2019-08-01,7.229879719,,,,
2019-08-02,6.558464936,,,,
2019-08-03,5.953637047,,,,
2019-08-04,6.385541518,,,,
2019-08-05,7.554668614,,,,
2019-08-06,8.734841127,,,,
2019-08-07,8.672155924,,,,
2019-08-08,7.612834296,,,,
2019-08-09,7.76882887,,,,
2019-08-10,7.395592681,,,,
2019-08-11,7.714694292,,,,
2019-08-12,6.300904536,,,,
2019-08-13,5.920514148,,,,
2019-08-14,6.021458043,,,,
2019-08-15,7.859701407,,,,
2019-08-16,11.30344271,,,,
2019-08-17,9.284075447,,,,
2019-08-18,8.679760868,,,,
2019-08-19,6.747584012,,,,
2019-08-20,5.652671665,,,,
2019-08-21,6.921338695,,,,
2019-08-22,6.923157249,,,,
2019-08-23,6.418535968,,,,
2019-08-24,8.390106643,,,,
2019-08-25,10.25837573,,,,
2019-08-26,13.39311471,,,,
2019-08-27,12.69912,,,,
2019-08-28,7.820971453,,,,
2019-08-29,9.639025073,,,,
2019-08-30,13.40238797,,,,
2019-08-31,11.43697705,,,,
2019-09-01,5.222038328,,,,
2019-09-02,5.863437788,,,,
2019-09-03,5.433327248,,,,
2019-09-04,5.800342922,,,,
2019-09-05,5.072690758,,,,
2019-09-06,3.7356993,,,,
2019-09-07,4.46851608,,,,
2019-09-08,3.275535224,,,,
2019-09-09,3.599849213,,,,
2019-09-10,3.538638872,,,,
2019-09-11,3.242035188,,,,
2019-09-12,4.63388968,,,,
2019-09-13,5.010889342,,,,
2019-09-14,6.350653559,,,,
2019-09-15,4.569745034,,,,
2019-09-16,3.278119422,,,,
2019-09-17,3.093662299,,,,
2019-09-18,6.453790271,,,,
2019-09-19,10.03501934,,,,
2019-09-20,8.528215812,,,,
2019-09-21,3.598430956,,,,
2019-09-22,3.674566221,,,,
2019-09-23,2.793619681,,,,
2019-09-24,2.49308486,,,,
2019-09-25,5.867214943,,,,
2019-09-26,7.922204694,,,,
2019-09-27,6.774826871,,,,
2019-09-28,6.294242058,,,,
2019-09-29,4.273752416,,,,
2019-09-30,3.378460143,,,,
2019-10-01,1.883179885,,,,
2019-10-02,0.892751488,,,,
2019-10-03,1.138606972,,,,
2019-10-04,1.380810108,,,,
2019-10-05,1.305289692,,,,
2019-10-06,3.992600979,,,,
2019-10-07,4.150790906,,,,
2019-10-08,4.349396019,,,,
2019-10-09,2.865817325,,,,
2019-10-10,5.150036808,,,,
2019-10-11,7.383261723,,,,
2019-10-12,6.988160783,,,,
2019-10-13,2.391111929,,,,
2019-10-14,-0.213645469,,,,
2019-10-15,0.689200036,,,,
2019-10-16,1.620659748,,,,
2019-10-17,1.456349975,,,,
2019-10-18,1.273113903,,,,
2019-10-19,0.811928142,,,,
2019-10-20,-0.749850799,,,,
2019-10-21,-3.155739424,,,,
2019-10-22,-2.849716895,,,,
2019-10-23,0.284036767,,,,
2019-10-24,2.088020464,,,,
2019-10-25,1.846742302,,,,
2019-10-26,-1.263632545,,,,
2019-10-27,-2.152988131,,,,
2019-10-28,-2.634963106,,,,
2019-10-29,-0.042895999,,,,
2019-10-30,0.082358495,,,,
2019-10-31,-2.553553006,,,,
2019-11-01,-3.833456523,,,,
2019-11-02,-4.929364862,,,,
2019-11-03,-4.343236354,,,,
2019-11-04,-4.633310653,,,,
2019-11-05,-5.778950908,,,,
2019-11-06,-4.96566143,,,,
2019-11-07,-1.998776887,,,,
2019-11-08,-5.613778835,,,,
2019-11-09,-13.64735512,,,,
2019-11-10,-14.34018301,,,,
2019-11-11,-15.46763068,,,,
2019-11-12,-9.212681277,,,,
2019-11-13,-12.6882105,,,,
2019-11-14,-9.442466424,,,,
2019-11-15,-9.897588532,,,,
2019-11-16,-10.08901808,,,,
2019-11-17,-9.901365681,,,,
2019-11-18,-8.919311757,,,,
2019-11-19,-6.608234541,,,,
2019-11-20,-7.646899878,,,,
2019-11-21,-5.723766403,,,,
2019-11-22,-4.964196709,,,,
2019-11-23,-3.869454311,,,,
2019-11-24,-2.232386197,,,,
2019-11-25,-4.484933441,,,,
2019-11-26,-0.607356787,,,,
2019-11-27,-0.617495296,,,,
2019-11-28,-4.178701821,,,,
2019-11-29,-9.972211527,,,,
2019-11-30,-12.90551932,,,,
2019-12-01,-10.83155896,,,,
2019-12-02,-9.982489968,,,,
2019-12-03,-13.68248629,,,,
2019-12-04,-12.8410975,,,,
2019-12-05,-8.767293542,,,,
2019-12-06,-9.220787757,,,,
2019-12-07,-12.8952868,,,,
2019-12-08,-19.81041446,,,,
2019-12-09,-16.32923922,,,,
2019-12-10,-16.41354742,,,,
2019-12-11,-9.320314268,,,,
2019-12-12,-16.6361181,,,,
2019-12-13,-22.20327457,,,,
2019-12-14,-24.8928259,,,,
2019-12-15,-15.45548662,,,,
2019-12-16,-3.635024843,,,,
2019-12-17,-0.812510734,,,,
2019-12-18,-2.001215748,,,,
2019-12-19,-2.535021119,,,,
2019-12-20,-6.02686165,,,,
2019-12-21,-11.97576583,,,,
2019-12-22,-15.18095533,,,,
2019-12-23,-14.59664597,,,,
2019-12-24,-15.45889854,,,,
2019-12-25,-18.29467132,,,,
2019-12-26,-19.19895885,,,,
2019-12-27,-21.53148011,,,,
2019-12-28,-21.71506791,,,,
2019-12-29,-22.46694066,,,,
2019-12-30,-19.06883312,,,,
2019-12-31,-13.67635078,,,,
2020-01-01,-9.749487402,,,,
2020-01-02,-6.70634171,,,,
2020-01-03,-5.504617368,,,,
2020-01-04,-8.632638033,,,,
2020-01-05,-14.64958667,,,,
2020-01-06,-23.09508792,,,,
2020-01-07,-21.48472951,,,,
2020-01-08,-21.459712,,,,
2020-01-09,-25.47168375,,,,
2020-01-10,-27.32628165,,,,
2020-01-11,-23.67959341,,,,
2020-01-12,-26.4922505,,,,
2020-01-13,-26.38744376,,,,
2020-01-14,-25.10398514,,,,
2020-01-15,-18.91337489,,,,
2020-01-16,-24.05469017,,,,
2020-01-17,-25.60525057,,,,
2020-01-18,-26.60835846,,,,
2020-01-19,-24.48000728,,,,
2020-01-20,-20.86399931,,,,
2020-01-21,-23.62596223,,,,
2020-01-22,-23.74710838,,,,
2020-01-23,-14.22287129,,,,
2020-01-24,-24.55968089,,,,
2020-01-25,-24.70507139,,,,
2020-01-26,-20.6769326,,,,
2020-01-27,-21.7874941,,,,
2020-01-28,-17.94284531,,,,
2020-01-29,-18.45105344,,,,
2020-01-30,-19.25537197,,,,
2020-01-31,-18.81508781,,,,
2020-02-01,-16.12914885,,,,
2020-02-02,-17.53870049,,,,
2020-02-03,-12.23503397,,,,
2020-02-04,-12.79199232,,,,
2020-02-05,-15.32063444,,,,
2020-02-06,-18.51136258,,,,
2020-02-07,-22.06852937,,,,
2020-02-08,-24.40778371,,,,
2020-02-09,-24.78665601,,,,
2020-02-10,-23.43157407,,,,
2020-02-11,-24.30622842,,,,
2020-02-12,-20.69613499,,,,
2020-02-13,-22.93941844,,,,
2020-02-14,-22.29172355,,,,
2020-02-15,-26.11130134,,,,
2020-02-16,-19.2569199,,,,
2020-02-17,-21.96640516,,,,
2020-02-18,-23.76463209,,,,
2020-02-19,-19.40579472,,,,
2020-02-20,-20.32869843,,,,
2020-02-21,-23.31406569,,,,
2020-02-22,-18.44663443,,,,
2020-02-23,-19.73126654,,,,
2020-02-24,-22.42371976,,,,
2020-02-25,-20.33745758,,,,
2020-02-26,-22.89168451,,,,
2020-02-27,-23.98523233,,,,
2020-02-28,-19.42588966,,,,
2020-02-29,-18.38320404,,,,
2020-03-01,-16.68466787,,,,
2020-03-02,-15.82608927,,,,
2020-03-03,-11.91832347,,,,
2020-03-04,-13.12086526,,,,
2020-03-05,-10.76726088,,,,
2020-03-06,-14.63221099,,,,
2020-03-07,-17.31734005,,,,
2020-03-08,-17.46395484,,,,
2020-03-09,-23.18923316,,,,
2020-03-10,-21.32021443,,,,
2020-03-11,-18.98497444,,,,
2020-03-12,-16.13042556,,,,
2020-03-13,-16.15149194,,,,
2020-03-14,-14.04628941,,,,
2020-03-15,-16.6346577,,,,
2020-03-16,-18.20476573,,,,
2020-03-17,-12.14482096,,,,
2020-03-18,-11.78081847,,,,
2020-03-19,-18.01116638,,,,
2020-03-20,-18.39368131,,,,
2020-03-21,-14.47096897,,,,
2020-03-22,-16.91774716,,,,
2020-03-23,-12.3697327,,,,
2020-03-24,-9.104588493,,,,
2020-03-25,-10.74278798,,,,
2020-03-26,-6.514521538,,,,
2020-03-27,-10.61145956,,,,
2020-03-28,-9.572392788,,,,
2020-03-29,-11.13945521,,,,
2020-03-30,-6.875866344,,,,
2020-03-31,-8.070402688,,,,
2020-04-01,-7.983062385,,,,
2020-04-02,-7.826144835,,,,
2020-04-03,-9.934713898,,,,
2020-04-04,-9.90407469,,,,
2020-04-05,-9.298420701,,,,
2020-04-06,-8.544821732,,,,
2020-04-07,-10.05850421,,,,
2020-04-08,-5.804803163,,,,
2020-04-09,-1.94010428,,,,
2020-04-10,-3.768860195,,,,
2020-04-11,-3.92352042,,,,
2020-04-12,-4.185018871,,,,
2020-04-13,-8.379159077,,,,
2020-04-14,-6.855418593,,,,
2020-04-15,-8.123808564,,,,
2020-04-16,-7.736395392,,,,
2020-04-17,-11.84683468,,,,
2020-04-18,-11.62684441,,,,
2020-04-19,-6.164225084,,,,
2020-04-20,-6.027567807,,,,
2020-04-21,-7.179417598,,,,
2020-04-22,-5.706297802,,,,
2020-04-23,-3.433681009,,,,
2020-04-24,-1.585845353,,,,
2020-04-25,-2.763477699,,,,
2020-04-26,-3.583338164,,,,
2020-04-27,-3.568048006,,,,
2020-04-28,-1.432455346,,,,
2020-04-29,0.471734539,,,,
2020-04-30,1.554500907,,,,
2020-05-01,0.081192012,,,,
2020-05-02,-0.042365976,,,,
2020-05-03,-3.500689184,,,,
2020-05-04,-6.3322126,,,,
2020-05-05,-6.705763061,,,,
2020-05-06,-8.198565555,,,,
2020-05-07,-3.699528781,,,,
2020-05-08,-0.203082292,,,,
2020-05-09,0.522764228,,,,
2020-05-10,0.163691873,,,,
2020-05-11,-0.450170715,,,,
2020-05-12,-2.100992948,,,,
2020-05-13,-2.99616906,,,,
2020-05-14,-1.532887916,,,,
2020-05-15,-2.459604978,,,,
2020-05-16,0.159439264,,,,
2020-05-17,0.297194408,,,,
2020-05-18,0.065082236,,,,
2020-05-19,0.444278169,,,,
2020-05-20,2.487323766,,,,
2020-05-21,-0.473500903,,,,
2020-05-22,-3.237134395,,,,
2020-05-23,-2.232420776,,,,
2020-05-24,-1.2872372,,,,
2020-05-25,2.543697987,,,,
2020-05-26,1.882979978,,,,
2020-05-27,-0.053051798,,,,
2020-05-28,0.787350968,,,,
2020-05-29,0.562195548,,,,
2020-05-30,0.113863245,,,,
2020-05-31,0.818797907,,,,
2020-06-01,1.13281238,,,,
2020-06-02,-0.375738439,,,,
2020-06-03,0.236432506,,,,
2020-06-04,1.403403884,,,,
2020-06-05,1.324898374,,,,
2020-06-06,1.582397072,,,,
2020-06-07,1.002531044,,,,
2020-06-08,0.077501303,,,,
2020-06-09,-0.049948382,,,,
2020-06-10,0.122813661,,,,
2020-06-11,1.043886871,,,,
2020-06-12,1.633821171,,,,
2020-06-13,1.474045497,,,,
2020-06-14,3.634826937,,,,
2020-06-15,4.885834755,,,,
2020-06-16,1.390348898,,,,
2020-06-17,1.610276488,,,,
2020-06-18,0.5476002,,,,
2020-06-19,1.515889204,,,,
2020-06-20,2.995996006,,,,
2020-06-21,5.885141168,,,,
2020-06-22,9.654229015,,,,
2020-06-23,9.980637161,,,,
2020-06-24,5.974233627,,,,
2020-06-25,5.803653808,,,,
2020-06-26,5.467828977,,,,
2020-06-27,6.427828338,,,,
2020-06-28,7.124532789,,,,
2020-06-29,11.23045202,,,,
2020-06-30,10.51299348,,,,
2020-07-01,5.745707349,,,,
2020-07-02,7.205849958,,,,
2020-07-03,7.376455171,,,,
2020-07-04,8.774533784,,,,
2020-07-05,10.77883099,,,,
2020-07-06,11.58848,,,,
2020-07-07,14.56882097,,,,
2020-07-08,15.18541363,,,,
2020-07-09,11.78994919,,,,
2020-07-10,10.73982812,,,,
