Year,Month,Day,Tmean_C,Tmin_C,Tmax_C
1989,10,10,0.215401959,0.215401959,0.215401959
1989,10,11,0.223896726,0.223896726,0.223896726
1989,10,12,1.609727576,1.609727576,1.609727576
1989,10,13,3.131227732,3.131227732,3.131227732
1989,10,14,1.415539628,1.415539628,1.415539628
1989,10,15,0.089918252,0.089918252,0.089918252
1989,10,16,-2.047634849,-2.047634849,-2.047634849
1989,10,17,-3.441100679,-3.441100679,-3.441100679
1989,10,18,-5.422775953,-5.422775953,-5.422775953
1989,10,19,-8.46619399,-8.46619399,-8.46619399
1989,10,20,0.073150337,0.073150337,0.073150337
1989,10,21,-0.592640993,-0.592640993,-0.592640993
1989,10,22,-4.066986719,-4.066986719,-4.066986719
1989,10,23,-4.446716418,-4.446716418,-4.446716418
1989,10,24,-2.10310017,-2.10310017,-2.10310017
1989,10,25,-0.392207802,-0.392207802,-0.392207802
1989,10,26,-1.310887955,-1.310887955,-1.310887955
1989,10,27,-1.522201059,-1.522201059,-1.522201059
1989,10,28,-9.102680757,-9.102680757,-9.102680757
1989,10,29,-9.836098737,-9.836098737,-9.836098737
1989,10,30,-7.96813958,-7.96813958,-7.96813958
1989,10,31,-3.936209283,-3.936209283,-3.936209283
1989,11,1,-6.752404146,-6.752404146,-6.752404146
1989,11,2,-4.917513321,-4.917513321,-4.917513321
1989,11,3,-12.51926271,-12.51926271,-12.51926271
1989,11,4,-8.557326109,-8.557326109,-8.557326109
1989,11,5,-6.045798446,-6.045798446,-6.045798446
1989,11,6,-10.50198109,-10.50198109,-10.50198109
1989,11,7,-6.006294184,-6.006294184,-6.006294184
1989,11,8,-3.670515128,-3.670515128,-3.670515128
1989,11,9,-7.298711837,-7.298711837,-7.298711837
1989,11,10,-3.656734096,-3.656734096,-3.656734096
1989,11,11,-2.599518544,-2.599518544,-2.599518544
1989,11,12,-5.218300908,-5.218300908,-5.218300908
1989,11,13,-6.477567631,-6.477567631,-6.477567631
1989,11,14,-7.228110028,-7.228110028,-7.228110028
1989,11,15,-11.34457469,-11.34457469,-11.34457469
1989,11,16,-12.79485349,-12.79485349,-12.79485349
1989,11,17,-5.943957932,-5.943957932,-5.943957932
1989,11,18,-4.899596606,-4.899596606,-4.899596606
1989,11,19,-10.62554392,-10.62554392,-10.62554392
1989,11,20,-7.575405153,-7.575405153,-7.575405153
1989,11,21,-5.457805043,-5.457805043,-5.457805043
1989,11,22,-10.88748901,-10.88748901,-10.88748901
1989,11,23,-13.4034685,-13.4034685,-13.4034685
1989,11,24,-15.0425973,-15.0425973,-15.0425973
1989,11,25,-13.81428455,-13.81428455,-13.81428455
1989,11,26,-18.30453182,-18.30453182,-18.30453182
1989,11,27,-16.37294038,-16.37294038,-16.37294038
1989,11,28,-18.55563129,-18.55563129,-18.55563129
1989,11,29,-21.43418806,-21.43418806,-21.43418806
1989,11,30,-22.36857591,-22.36857591,-22.36857591
1989,12,1,-15.85223896,-15.85223896,-15.85223896
1989,12,2,-19.4039381,-19.4039381,-19.4039381
1989,12,3,-18.29148838,-18.29148838,-18.29148838
1989,12,4,-15.5212144,-15.5212144,-15.5212144
1989,12,5,-4.60414007,-4.60414007,-4.60414007
1989,12,6,-7.369521371,-7.369521371,-7.369521371
1989,12,7,-15.9972094,-15.9972094,-15.9972094
1989,12,8,-18.4725545,-18.4725545,-18.4725545
1989,12,9,-17.03070868,-17.03070868,-17.03070868
1989,12,10,-10.49277155,-10.49277155,-10.49277155
1989,12,11,-7.165361842,-7.165361842,-7.165361842
1989,12,12,-4.955215993,-4.955215993,-4.955215993
1989,12,13,-6.822816646,-6.822816646,-6.822816646
1989,12,14,-4.468642256,-4.468642256,-4.468642256
1989,12,15,-5.740905624,-5.740905624,-5.740905624
1989,12,16,-9.954382499,-9.954382499,-9.954382499
1989,12,17,-10.26450279,-10.26450279,-10.26450279
1989,12,18,-6.807021579,-6.807021579,-6.807021579
1989,12,19,-9.544283453,-9.544283453,-9.544283453
1989,12,20,-12.29979382,-12.29979382,-12.29979382
1989,12,21,-12.98035326,-12.98035326,-12.98035326
1989,12,22,-17.68049805,-17.68049805,-17.68049805
1989,12,23,-24.7588842,-24.7588842,-24.7588842
1989,12,24,-23.31458966,-23.31458966,-23.31458966
1989,12,25,-28.55177543,-28.55177543,-28.55177543
1989,12,26,-30.1887456,-30.1887456,-30.1887456
1989,12,27,-30.55181606,-30.55181606,-30.55181606
1989,12,28,-32.3910638,-32.3910638,-32.3910638
1989,12,29,-30.2697077,-30.2697077,-30.2697077
1989,12,30,-26.9153939,-26.9153939,-26.9153939
1989,12,31,-24.92975532,-24.92975532,-24.92975532
1990,1,1,-16.51304193,-16.51304193,-16.51304193
1990,1,2,-11.65344445,-11.65344445,-11.65344445
1990,1,3,-17.28857646,-17.28857646,-17.28857646
1990,1,4,-21.40011789,-21.40011789,-21.40011789
1990,1,5,-20.89116981,-20.89116981,-20.89116981
1990,1,6,-27.42742805,-27.42742805,-27.42742805
1990,1,7,-28.30645713,-28.30645713,-28.30645713
1990,1,8,-28.85616442,-28.85616442,-28.85616442
1990,1,9,-28.31390353,-28.31390353,-28.31390353
1990,1,10,-25.49214711,-25.49214711,-25.49214711
1990,1,11,-23.61555712,-23.61555712,-23.61555712
1990,1,12,-19.03517645,-19.03517645,-19.03517645
1990,1,13,-16.33036616,-16.33036616,-16.33036616
1990,1,14,-18.8859091,-18.8859091,-18.8859091
1990,1,15,-24.54554822,-24.54554822,-24.54554822
1990,1,16,-24.40999832,-24.40999832,-24.40999832
1990,1,17,-20.44192732,-20.44192732,-20.44192732
1990,1,18,-23.2555641,-23.2555641,-23.2555641
1990,1,19,-19.70527078,-19.70527078,-19.70527078
1990,1,20,-21.27779878,-21.27779878,-21.27779878
1990,1,21,-25.83431904,-25.83431904,-25.83431904
1990,1,22,-27.46628966,-27.46628966,-27.46628966
1990,1,23,-24.55798287,-24.55798287,-24.55798287
1990,1,24,-22.07761732,-22.07761732,-22.07761732
1990,1,25,-21.03471644,-21.03471644,-21.03471644
1990,1,26,-19.2397219,-19.2397219,-19.2397219
1990,1,27,-16.50584406,-16.50584406,-16.50584406
1990,1,28,-20.38861252,-20.38861252,-20.38861252
1990,1,29,-20.2111668,-20.2111668,-20.2111668
1990,1,30,-24.18627548,-24.18627548,-24.18627548
1990,1,31,-16.67713813,-16.67713813,-16.67713813
1990,2,1,-25.57420478,-25.57420478,-25.57420478
1990,2,2,-27.0514172,-27.0514172,-27.0514172
1990,2,3,-27.76328512,-27.76328512,-27.76328512
1990,2,4,-26.58244515,-26.58244515,-26.58244515
1990,2,5,-26.20938668,-26.20938668,-26.20938668
1990,2,6,-20.9436541,-20.9436541,-20.9436541
1990,2,7,-24.68859422,-24.68859422,-24.68859422
1990,2,8,-26.98590435,-26.98590435,-26.98590435
1990,2,9,-27.21984275,-27.21984275,-27.21984275
1990,2,10,-25.68213473,-25.68213473,-25.68213473
1990,2,11,-24.59482704,-24.59482704,-24.59482704
1990,2,12,-23.3728671,-23.3728671,-23.3728671
1990,2,13,-22.28147527,-22.28147527,-22.28147527
1990,2,14,-19.64642394,-19.64642394,-19.64642394
1990,2,15,-28.32601512,-28.32601512,-28.32601512
1990,2,16,-31.11416431,-31.11416431,-31.11416431
1990,2,17,-34.72830074,-34.72830074,-34.72830074
1990,2,18,-29.59010707,-29.59010707,-29.59010707
1990,2,19,-26.41618107,-26.41618107,-26.41618107
1990,2,20,-24.84947904,-24.84947904,-24.84947904
1990,2,21,-25.57072204,-25.57072204,-25.57072204
1990,2,22,-20.001509,-20.001509,-20.001509
1990,2,23,-22.78120279,-22.78120279,-22.78120279
1990,2,24,-22.790785,-22.790785,-22.790785
1990,2,25,-26.11331025,-26.11331025,-26.11331025
1990,2,26,-28.45210846,-28.45210846,-28.45210846
1990,2,27,-24.02573277,-24.02573277,-24.02573277
1990,2,28,-20.17418195,-20.17418195,-20.17418195
1990,3,1,-24.99407099,-24.99407099,-24.99407099
1990,3,2,-23.52866693,-23.52866693,-23.52866693
1990,3,3,-19.0963981,-19.0963981,-19.0963981
1990,3,4,-18.50208826,-18.50208826,-18.50208826
1990,3,5,-18.95061991,-18.95061991,-18.95061991
1990,3,6,-22.67592373,-22.67592373,-22.67592373
1990,3,7,-23.90483042,-23.90483042,-23.90483042
1990,3,8,-18.09895077,-18.09895077,-18.09895077
1990,3,9,-13.01693316,-13.01693316,-13.01693316
1990,3,10,-5.179950354,-5.179950354,-5.179950354
1990,3,11,-3.677492545,-3.677492545,-3.677492545
1990,3,12,-9.852664034,-9.852664034,-9.852664034
1990,3,13,-14.02347246,-14.02347246,-14.02347246
1990,3,14,-16.72399449,-16.72399449,-16.72399449
1990,3,15,-15.79132022,-15.79132022,-15.79132022
1990,3,16,-13.45898774,-13.45898774,-13.45898774
1990,3,17,-11.88068121,-11.88068121,-11.88068121
1990,3,18,-5.846234573,-5.846234573,-5.846234573
1990,3,19,-8.406763076,-8.406763076,-8.406763076
1990,3,20,-12.11556965,-12.11556965,-12.11556965
1990,3,21,-18.31627896,-18.31627896,-18.31627896
1990,3,22,-20.06770691,-20.06770691,-20.06770691
1990,3,23,-15.10456517,-15.10456517,-15.10456517
1990,3,24,-21.16708292,-21.16708292,-21.16708292
1990,3,25,-17.30336273,-17.30336273,-17.30336273
1990,3,26,-15.25689771,-15.25689771,-15.25689771
1990,3,27,-22.47785903,-22.47785903,-22.47785903
1990,3,28,-23.43316904,-23.43316904,-23.43316904
1990,3,29,-22.24357604,-22.24357604,-22.24357604
1990,3,30,-14.53100948,-14.53100948,-14.53100948
1990,3,31,-4.240910365,-4.240910365,-4.240910365
1990,4,1,-3.49563246,-3.49563246,-3.49563246
1990,4,2,-15.1501203,-15.1501203,-15.1501203
1990,4,3,-14.89834183,-14.89834183,-14.89834183
1990,4,4,-11.13184563,-11.13184563,-11.13184563
1990,4,5,-4.791491049,-4.791491049,-4.791491049
1990,4,6,0.646927637,0.646927637,0.646927637
1990,4,7,-4.273409085,-4.273409085,-4.273409085
1990,4,8,-7.2446105,-7.2446105,-7.2446105
1990,4,9,-9.361473497,-9.361473497,-9.361473497
1990,4,10,-11.82313264,-11.82313264,-11.82313264
1990,4,11,-12.73989819,-12.73989819,-12.73989819
1990,4,12,-12.90336468,-12.90336468,-12.90336468
1990,4,13,-10.22906748,-10.22906748,-10.22906748
1990,4,14,-12.35610862,-12.35610862,-12.35610862
1990,4,15,-11.57458012,-11.57458012,-11.57458012
1990,4,16,-11.05055378,-11.05055378,-11.05055378
1990,4,17,-9.699102305,-9.699102305,-9.699102305
1990,4,18,-11.72075201,-11.72075201,-11.72075201
1990,4,19,-14.02063674,-14.02063674,-14.02063674
1990,4,20,-16.42825401,-16.42825401,-16.42825401
1990,4,21,-14.9375197,-14.9375197,-14.9375197
1990,4,22,-10.77217318,-10.77217318,-10.77217318
1990,4,23,-13.21175228,-13.21175228,-13.21175228
1990,4,24,-12.17696052,-12.17696052,-12.17696052
1990,4,25,-2.252271631,-2.252271631,-2.252271631
1990,4,26,-7.367434427,-7.367434427,-7.367434427
1990,4,27,-9.861265354,-9.861265354,-9.861265354
1990,4,28,-10.5891055,-10.5891055,-10.5891055
1990,4,29,-8.23438753,-8.23438753,-8.23438753
1990,4,30,-6.063073441,-6.063073441,-6.063073441
1990,5,1,-2.677201845,-2.677201845,-2.677201845
1990,5,2,0.317291801,0.317291801,0.317291801
1990,5,3,-4.280701358,-4.280701358,-4.280701358
1990,5,4,-6.285579478,-6.285579478,-6.285579478
1990,5,5,-6.436848266,-6.436848266,-6.436848266
1990,5,6,-6.809436823,-6.809436823,-6.809436823
1990,5,7,-6.648930132,-6.648930132,-6.648930132
1990,5,8,-6.772640737,-6.772640737,-6.772640737
1990,5,9,-8.88657568,-8.88657568,-8.88657568
1990,5,10,-9.333909689,-9.333909689,-9.333909689
1990,5,11,-6.218436608,-6.218436608,-6.218436608
1990,5,12,-2.47219259,-2.47219259,-2.47219259
1990,5,13,-5.72150403,-5.72150403,-5.72150403
1990,5,14,-3.027502222,-3.027502222,-3.027502222
1990,5,15,-1.939190456,-1.939190456,-1.939190456
1990,5,16,-0.04273367,-0.04273367,-0.04273367
1990,5,17,-0.283021639,-0.283021639,-0.283021639
1990,5,18,-0.624346259,-0.624346259,-0.624346259
1990,5,19,-0.138729228,-0.138729228,-0.138729228
1990,5,20,-0.455760491,-0.455760491,-0.455760491
1990,5,21,-0.282910099,-0.282910099,-0.282910099
1990,5,22,1.607127641,1.607127641,1.607127641
1990,5,23,2.100764465,2.100764465,2.100764465
1990,5,24,2.191946369,2.191946369,2.191946369
1990,5,25,3.39538568,3.39538568,3.39538568
1990,5,26,4.03476937,4.03476937,4.03476937
1990,5,27,5.439425852,5.439425852,5.439425852
1990,5,28,3.01982761,3.01982761,3.01982761
1990,5,29,-0.72092951,-0.72092951,-0.72092951
1990,5,30,-1.209492911,-1.209492911,-1.209492911
1990,5,31,-0.585170768,-0.585170768,-0.585170768
1990,6,1,0.486343177,0.486343177,0.486343177
1990,6,2,1.135054064,1.135054064,1.135054064
1990,6,3,0.735228275,0.735228275,0.735228275
1990,6,4,-0.793062894,-0.793062894,-0.793062894
1990,6,5,0.258183169,0.258183169,0.258183169
1990,6,6,0.628734093,0.628734093,0.628734093
1990,6,7,0.052824125,0.052824125,0.052824125
1990,6,8,1.208614473,1.208614473,1.208614473
1990,6,9,1.932548329,1.932548329,1.932548329
1990,6,10,4.472507574,4.472507574,4.472507574
1990,6,11,2.348756245,2.348756245,2.348756245
1990,6,12,1.72970799,1.72970799,1.72970799
1990,6,13,4.782137937,4.782137937,4.782137937
1990,6,14,8.806222109,8.806222109,8.806222109
1990,6,15,3.922721554,3.922721554,3.922721554
1990,6,16,6.376082758,6.376082758,6.376082758
1990,6,17,5.654665334,5.654665334,5.654665334
1990,6,18,2.124975543,2.124975543,2.124975543
1990,6,19,4.425753072,4.425753072,4.425753072
1990,6,20,4.39238692,4.39238692,4.39238692
1990,6,21,4.322022653,4.322022653,4.322022653
1990,6,22,6.166855593,6.166855593,6.166855593
1990,6,23,8.087218816,8.087218816,8.087218816
1990,6,24,10.24170367,10.24170367,10.24170367
1990,6,25,9.200418775,9.200418775,9.200418775
1990,6,26,6.801444555,6.801444555,6.801444555
1990,6,27,5.390787286,5.390787286,5.390787286
1990,6,28,5.9957908,5.9957908,5.9957908
1990,6,29,4.753103992,4.753103992,4.753103992
1990,6,30,3.04482802,3.04482802,3.04482802
1990,7,1,2.550882768,2.550882768,2.550882768
1990,7,2,5.21116004,5.21116004,5.21116004
1990,7,3,6.018269013,6.018269013,6.018269013
1990,7,4,5.824893559,5.824893559,5.824893559
1990,7,5,4.954343097,4.954343097,4.954343097
1990,7,6,5.952625274,5.952625274,5.952625274
1990,7,7,9.229246661,9.229246661,9.229246661
1990,7,8,11.00579386,11.00579386,11.00579386
1990,7,9,11.37749579,11.37749579,11.37749579
1990,7,10,5.460549009,5.460549009,5.460549009
1990,7,11,4.508606897,4.508606897,4.508606897
1990,7,12,6.260140757,6.260140757,6.260140757
1990,7,13,10.0048983,10.0048983,10.0048983
1990,7,14,8.416895979,8.416895979,8.416895979
1990,7,15,7.854322636,7.854322636,7.854322636
1990,7,16,9.318651738,9.318651738,9.318651738
1990,7,17,8.06398658,8.06398658,8.06398658
1990,7,18,4.975243006,4.975243006,4.975243006
1990,7,19,2.835845168,2.835845168,2.835845168
1990,7,20,3.074442022,3.074442022,3.074442022
1990,7,21,6.119301886,6.119301886,6.119301886
1990,7,22,10.64702198,10.64702198,10.64702198
1990,7,23,13.64898261,13.64898261,13.64898261
1990,7,24,15.35404117,15.35404117,15.35404117
1990,7,25,17.69704311,17.69704311,17.69704311
1990,7,26,12.45474056,12.45474056,12.45474056
1990,7,27,10.36814816,10.36814816,10.36814816
1990,7,28,9.641558303,9.641558303,9.641558303
1990,7,29,8.496198888,8.496198888,8.496198888
1990,7,30,12.36011579,12.36011579,12.36011579
1990,7,31,9.443274234,9.443274234,9.443274234
1990,8,1,11.64698045,11.64698045,11.64698045
1990,8,2,12.67206803,12.67206803,12.67206803
1990,8,3,13.24356546,13.24356546,13.24356546
1990,8,4,15.84135887,15.84135887,15.84135887
1990,8,5,11.49400963,11.49400963,11.49400963
1990,8,6,12.77451405,12.77451405,12.77451405
1990,8,7,9.299506357,9.299506357,9.299506357
1990,8,8,12.28678065,12.28678065,12.28678065
1990,8,9,16.88485382,16.88485382,16.88485382
1990,8,10,9.5474842,9.5474842,9.5474842
1990,8,11,7.550394566,7.550394566,7.550394566
1990,8,12,8.274125112,8.274125112,8.274125112
1990,8,13,7.646677148,7.646677148,7.646677148
1990,8,14,7.836213013,7.836213013,7.836213013
1990,8,15,11.7460073,11.7460073,11.7460073
1990,8,16,7.449030551,7.449030551,7.449030551
1990,8,17,5.686814393,5.686814393,5.686814393
1990,8,18,5.245032471,5.245032471,5.245032471
1990,8,19,4.924176146,4.924176146,4.924176146
1990,8,20,6.394348022,6.394348022,6.394348022
1990,8,21,7.566113384,7.566113384,7.566113384
1990,8,22,6.761675801,6.761675801,6.761675801
1990,8,23,4.732804144,4.732804144,4.732804144
1990,8,24,5.474596811,5.474596811,5.474596811
1990,8,25,5.746909913,5.746909913,5.746909913
1990,8,26,4.584443218,4.584443218,4.584443218
1990,8,27,7.125436396,7.125436396,7.125436396
1990,8,28,5.789792016,5.789792016,5.789792016
1990,8,29,4.681805022,4.681805022,4.681805022
1990,8,30,3.70350721,3.70350721,3.70350721
1990,8,31,4.749189944,4.749189944,4.749189944
1990,9,1,5.586602738,5.586602738,5.586602738
1990,9,2,2.908485831,2.908485831,2.908485831
1990,9,3,3.049996518,3.049996518,3.049996518
1990,9,4,4.77478762,4.77478762,4.77478762
1990,9,5,5.229587816,5.229587816,5.229587816
1990,9,6,3.10000231,3.10000231,3.10000231
1990,9,7,2.569422715,2.569422715,2.569422715
1990,9,8,2.265939033,2.265939033,2.265939033
1990,9,9,3.440750104,3.440750104,3.440750104
1990,9,10,2.040025452,2.040025452,2.040025452
1990,9,11,0.771672713,0.771672713,0.771672713
1990,9,12,3.256187608,3.256187608,3.256187608
1990,9,13,1.501210125,1.501210125,1.501210125
1990,9,14,0.79384231,0.79384231,0.79384231
1990,9,15,-1.335438562,-1.335438562,-1.335438562
1990,9,16,-0.164461509,-0.164461509,-0.164461509
1990,9,17,0.059884326,0.059884326,0.059884326
1990,9,18,-3.410196607,-3.410196607,-3.410196607
1990,9,19,1.16348125,1.16348125,1.16348125
1990,9,20,1.187099982,1.187099982,1.187099982
1990,9,21,0.385486576,0.385486576,0.385486576
1990,9,22,-0.924466426,-0.924466426,-0.924466426
1990,9,23,-0.585191506,-0.585191506,-0.585191506
1990,9,24,1.184459166,1.184459166,1.184459166
1990,9,25,3.167087892,3.167087892,3.167087892
1990,9,26,2.422714668,2.422714668,2.422714668
1990,9,27,0.865025188,0.865025188,0.865025188
1990,9,28,1.817898002,1.817898002,1.817898002
1990,9,29,0.03496839,0.03496839,0.03496839
1990,9,30,-0.745478089,-0.745478089,-0.745478089
1990,10,1,-1.573565796,-1.573565796,-1.573565796
1990,10,2,0.502684933,0.502684933,0.502684933
1990,10,3,1.052591449,1.052591449,1.052591449
1990,10,4,-1.300830439,-1.300830439,-1.300830439
1990,10,5,-0.122086222,-0.122086222,-0.122086222
1990,10,6,2.004899884,2.004899884,2.004899884
1990,10,7,-0.6843951,-0.6843951,-0.6843951
1990,10,8,-1.301292586,-1.301292586,-1.301292586
1990,10,9,-4.519767884,-4.519767884,-4.519767884
1990,10,10,-7.498289398,-7.498289398,-7.498289398
1990,10,11,-4.882753181,-4.882753181,-4.882753181
1990,10,12,0.903469068,0.903469068,0.903469068
1990,10,13,1.456585001,1.456585001,1.456585001
1990,10,14,0.248683936,0.248683936,0.248683936
1990,10,15,-0.558599659,-0.558599659,-0.558599659
1990,10,16,-0.053837316,-0.053837316,-0.053837316
1990,10,17,-0.406942762,-0.406942762,-0.406942762
1990,10,18,-5.86741364,-5.86741364,-5.86741364
1990,10,19,-5.825371789,-5.825371789,-5.825371789
1990,10,20,-2.674713373,-2.674713373,-2.674713373
1990,10,21,-4.659499558,-4.659499558,-4.659499558
1990,10,22,-5.272367629,-5.272367629,-5.272367629
1990,10,23,-4.096184101,-4.096184101,-4.096184101
1990,10,24,-6.765945833,-6.765945833,-6.765945833
1990,10,25,-6.063819433,-6.063819433,-6.063819433
1990,10,26,-9.073180208,-9.073180208,-9.073180208
1990,10,27,-8.898993484,-8.898993484,-8.898993484
1990,10,28,-6.029377677,-6.029377677,-6.029377677
1990,10,29,-3.149234983,-3.149234983,-3.149234983
1990,10,30,-5.051303617,-5.051303617,-5.051303617
1990,10,31,-5.110083475,-5.110083475,-5.110083475
1990,11,1,-7.076993766,-7.076993766,-7.076993766
1990,11,2,-4.856805768,-4.856805768,-4.856805768
1990,11,3,-6.778320263,-6.778320263,-6.778320263
1990,11,4,-9.511037615,-9.511037615,-9.511037615
1990,11,5,-9.316452544,-9.316452544,-9.316452544
1990,11,6,-7.045627224,-7.045627224,-7.045627224
1990,11,7,-8.58007571,-8.58007571,-8.58007571
1990,11,8,-6.187800525,-6.187800525,-6.187800525
1990,11,9,-5.993750638,-5.993750638,-5.993750638
1990,11,10,-8.760645854,-8.760645854,-8.760645854
1990,11,11,-6.009610017,-6.009610017,-6.009610017
1990,11,12,-1.241461565,-1.241461565,-1.241461565
1990,11,13,0.249391486,0.249391486,0.249391486
1990,11,14,-2.787878624,-2.787878624,-2.787878624
1990,11,15,-5.412095681,-5.412095681,-5.412095681
1990,11,16,-6.461545081,-6.461545081,-6.461545081
1990,11,17,-8.511692864,-8.511692864,-8.511692864
1990,11,18,-12.41689952,-12.41689952,-12.41689952
1990,11,19,-9.186163556,-9.186163556,-9.186163556
1990,11,20,-7.021338538,-7.021338538,-7.021338538
1990,11,21,-10.42930003,-10.42930003,-10.42930003
1990,11,22,-8.520624857,-8.520624857,-8.520624857
1990,11,23,-1.996112611,-1.996112611,-1.996112611
1990,11,24,-5.098229686,-5.098229686,-5.098229686
1990,11,25,-3.954349244,-3.954349244,-3.954349244
1990,11,26,-6.625358955,-6.625358955,-6.625358955
1990,11,27,-11.06534123,-11.06534123,-11.06534123
1990,11,28,-15.5085444,-15.5085444,-15.5085444
1990,11,29,-10.89265733,-10.89265733,-10.89265733
1990,11,30,-7.720572283,-7.720572283,-7.720572283
1990,12,1,-12.68295543,-12.68295543,-12.68295543
1990,12,2,-8.808971245,-8.808971245,-8.808971245
1990,12,3,-13.24870672,-13.24870672,-13.24870672
1990,12,4,-19.93179866,-19.93179866,-19.93179866
1990,12,5,-17.59849006,-17.59849006,-17.59849006
1990,12,6,-3.475799701,-3.475799701,-3.475799701
1990,12,7,-9.050745346,-9.050745346,-9.050745346
1990,12,8,-14.39953757,-14.39953757,-14.39953757
1990,12,9,-15.25982721,-15.25982721,-15.25982721
1990,12,10,-11.88896374,-11.88896374,-11.88896374
1990,12,11,-11.66574784,-11.66574784,-11.66574784
1990,12,12,-19.78033858,-19.78033858,-19.78033858
1990,12,13,-26.40713864,-26.40713864,-26.40713864
1990,12,14,-26.53891788,-26.53891788,-26.53891788
1990,12,15,-28.40159234,-28.40159234,-28.40159234
1990,12,16,-25.7128533,-25.7128533,-25.7128533
1990,12,17,-21.19887014,-21.19887014,-21.19887014
1990,12,18,-15.79425635,-15.79425635,-15.79425635
1990,12,19,-18.17144963,-18.17144963,-18.17144963
1990,12,20,-24.02641831,-24.02641831,-24.02641831
1990,12,21,-27.48905341,-27.48905341,-27.48905341
1990,12,22,-27.74694928,-27.74694928,-27.74694928
1990,12,23,-22.14924171,-22.14924171,-22.14924171
1990,12,24,-23.06608495,-23.06608495,-23.06608495
1990,12,25,-24.74229073,-24.74229073,-24.74229073
1990,12,26,-29.1263234,-29.1263234,-29.1263234
1990,12,27,-29.93721803,-29.93721803,-29.93721803
1990,12,28,-28.36160557,-28.36160557,-28.36160557
1990,12,29,-20.80002166,-20.80002166,-20.80002166
1990,12,30,-18.61119317,-18.61119317,-18.61119317
1990,12,31,-22.45371951,-22.45371951,-22.45371951
1991,1,1,-24.92395437,-24.92395437,-24.92395437
1991,1,2,-26.72064661,-26.72064661,-26.72064661
1991,1,3,-26.46119493,-26.46119493,-26.46119493
1991,1,4,-31.63988648,-31.63988648,-31.63988648
1991,1,5,-33.09235918,-33.09235918,-33.09235918
1991,1,6,-30.23631382,-30.23631382,-30.23631382
1991,1,7,-28.84096955,-28.84096955,-28.84096955
1991,1,8,-27.22851447,-27.22851447,-27.22851447
1991,1,9,-28.32852235,-28.32852235,-28.32852235
1991,1,10,-24.39321992,-24.39321992,-24.39321992
1991,1,11,-26.56380671,-26.56380671,-26.56380671
1991,1,12,-27.83218231,-27.83218231,-27.83218231
1991,1,13,-24.44002895,-24.44002895,-24.44002895
1991,1,14,-25.67245371,-25.67245371,-25.67245371
1991,1,15,-25.54145793,-25.54145793,-25.54145793
1991,1,16,-25.67524781,-25.67524781,-25.67524781
1991,1,17,-21.12722747,-21.12722747,-21.12722747
1991,1,18,-20.06169931,-20.06169931,-20.06169931
1991,1,19,-27.85204798,-27.85204798,-27.85204798
1991,1,20,-29.8653383,-29.8653383,-29.8653383
1991,1,21,-31.32800855,-31.32800855,-31.32800855
1991,1,22,-32.27217368,-32.27217368,-32.27217368
1991,1,23,-33.16637051,-33.16637051,-33.16637051
1991,1,24,-24.99487868,-24.99487868,-24.99487868
1991,1,25,-24.95855258,-24.95855258,-24.95855258
1991,1,26,-28.26074382,-28.26074382,-28.26074382
1991,1,27,-28.66767386,-28.66767386,-28.66767386
1991,1,28,-23.92424637,-23.92424637,-23.92424637
1991,1,29,-30.42275949,-30.42275949,-30.42275949
1991,1,30,-32.41657899,-32.41657899,-32.41657899
1991,1,31,-30.33473708,-30.33473708,-30.33473708
1991,2,1,-31.09053851,-31.09053851,-31.09053851
1991,2,2,-31.0331245,-31.0331245,-31.0331245
1991,2,3,-31.05600541,-31.05600541,-31.05600541
1991,2,4,-26.56411822,-26.56411822,-26.56411822
1991,2,5,-21.55386034,-21.55386034,-21.55386034
1991,2,6,-23.15344811,-23.15344811,-23.15344811
1991,2,7,-16.75652516,-16.75652516,-16.75652516
1991,2,8,-15.36548393,-15.36548393,-15.36548393
1991,2,9,-15.50978051,-15.50978051,-15.50978051
1991,2,10,-16.56713547,-16.56713547,-16.56713547
1991,2,11,-24.99375517,-24.99375517,-24.99375517
1991,2,12,-27.997092,-27.997092,-27.997092
1991,2,13,-29.28264701,-29.28264701,-29.28264701
1991,2,14,-26.21808183,-26.21808183,-26.21808183
1991,2,15,-21.42428853,-21.42428853,-21.42428853
1991,2,16,-12.4096685,-12.4096685,-12.4096685
1991,2,17,-18.27026701,-18.27026701,-18.27026701
1991,2,18,-19.70648592,-19.70648592,-19.70648592
1991,2,19,-19.70902405,-19.70902405,-19.70902405
1991,2,20,-18.84186027,-18.84186027,-18.84186027
1991,2,21,-25.91189965,-25.91189965,-25.91189965
1991,2,22,-28.61245603,-28.61245603,-28.61245603
1991,2,23,-28.58638089,-28.58638089,-28.58638089
1991,2,24,-28.58780853,-28.58780853,-28.58780853
1991,2,25,-29.46171689,-29.46171689,-29.46171689
1991,2,26,-29.60315219,-29.60315219,-29.60315219
1991,2,27,-29.2639114,-29.2639114,-29.2639114
1991,2,28,-30.54635711,-30.54635711,-30.54635711
1991,3,1,-29.04055817,-29.04055817,-29.04055817
1991,3,2,-23.25766916,-23.25766916,-23.25766916
1991,3,3,-22.13217941,-22.13217941,-22.13217941
1991,3,4,-26.78176099,-26.78176099,-26.78176099
1991,3,5,-21.47776107,-21.47776107,-21.47776107
1991,3,6,-12.98482318,-12.98482318,-12.98482318
1991,3,7,-5.333055782,-5.333055782,-5.333055782
